date,0:00:00,1:00:00,2:00:00,3:00:00,4:00:00,5:00:00,6:00:00,7:00:00,8:00:00,9:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2018-03-25,675.0044408,583.4073433,640.6729148,385.40626069999996,410.06669669999997,423.8567383,340.62114280000003,322.8359131,227.178422,214.4284299,331.3464962,391.0838525,432.40394389999994,486.8631574,526.7225232,573.8168883,479.05794969999994,541.4984952000001,659.2352631,616.7737816,602.7468144,629.0925364,633.4845621000001,638.751812
2018-03-26,628.9477997,619.3622703999999,535.2579527,588.1102237000001,579.5159987000001,590.7628665,582.0542376,617.664383,610.8634833,665.6362405,680.8033262,693.7964628999999,430.56350369999996,404.3969946,381.2500674,260.6226833,286.17564889999994,307.3217798,400.25674669999995,603.1682973999999,620.6642232999999,608.5773985000001,464.50290650000005,553.8362432
2018-03-27,594.0886201000001,464.6449723,304.553854,308.85468389999994,272.08369780000004,248.60917110000003,231.71546119999996,214.10924599999998,203.48394869999998,246.9463883,259.5758071,324.9278307,399.0642106,421.2870755,367.7393508,366.0980739,375.25851780000005,350.14167369999996,322.2272562,293.9364,297.72519869999996,323.45704010000003,347.19125210000004,359.29352810000006
2018-03-28,361.6934889,330.1631672,320.45708260000004,306.1312433,293.38163849999995,206.98039519999998,205.63623969999998,206.10136609999998,242.140937,241.3296845,268.30327969999996,338.8623448,426.151607,484.98124400000006,379.1585333,269.50226969999994,250.03893399999998,239.79255209999997,237.1424974,277.1893487,254.7763801,238.8509918,301.9761264,277.9959967
2018-03-29,256.17875580000003,239.7102412,242.27795980000002,231.783554,229.37065209999997,253.08982749999998,315.46416769999996,485.11894,387.4009463,327.2232567,325.32837010000003,311.39946499999996,423.5607209,431.57068669999995,342.4472016,351.3424727,362.1576187,270.7985591,357.1269181,338.9436381,313.6380098,300.9762718,388.458842,440.12176550000004
2018-03-30,442.675701,425.2413773,416.8747013,409.3525739,550.588578,593.5385052,537.5164683999999,550.2261913,586.7581700000001,621.8866449,637.9480382,462.83618909999996,314.39263339999997,292.4046543,315.0165067,330.7465,460.4600595,578.2855973,590.3060328,610.4812043,503.97072289999994,611.359728,611.4025946,609.8962078
2018-03-31,619.8935052,683.3905675,679.9625635,676.9498807,574.64616,568.4777406000001,473.09073889999996,538.0849602999999,662.6675004,688.5949598999999,634.6180017999999,436.7221426,428.434622,397.85876360000003,411.1955172,386.65551719999996,370.5931227,308.1203494,333.09923599999996,333.1693294,499.27892060000005,551.1312849999999,444.17597989999996,567.7650039
2018-04-01,611.5836766,488.7804152,562.7904751,560.2633262,555.6834162,488.26412919999996,528.2323876,527.4291492,520.8616072,501.00205930000004,540.0271697000001,550.6225699,549.4275663999999,357.3386247,328.105943,353.8224054,356.082419,510.40922989999996,547.8727476,546.2476421,508.20734910000004,588.7083690000001,599.4436264999999,597.880341
2018-04-02,557.7052607999999,470.2116166,470.34673269999996,492.0967035,533.8435872,522.757734,518.7014118,483.017349,478.5342801,498.90560039999997,550.400188,618.4573253,611.950116,556.7631609,541.2127757000001,468.023612,538.5297386,515.1551929,423.1552255,325.5463796,327.3319942,298.1078563,288.272086,308.2328429
2018-04-03,361.224374,493.3701749,649.9860491000001,611.1319872,599.0192779,608.2596249,597.4806846,587.5724709,578.8984377,432.6723629,429.34610089999995,451.80194639999996,453.57515060000003,507.98581169999994,567.7529728999999,606.1913565000001,623.6186554999999,565.6862517999999,630.7386432,672.6953725,648.6655122999999,648.9647143,653.1479781,668.1181827
2018-04-04,669.6177094,591.2566559999999,589.4795443,575.2595819000001,564.5516922999999,576.156376,565.9738656000001,582.6393264,565.4874546,616.8005903,609.1766741,574.1471597,483.04888619999997,562.1136325,543.155282,536.3308747,532.1067703,587.2644094,650.2268289,683.2737498,638.4012518999999,680.4540186,622.1704106000001,519.7322648
2018-04-05,457.93240710000003,379.2789289,277.6532883,241.6578607,236.0715712,270.28574510000004,375.2501631,562.3782818,643.5905190000001,668.7315871000001,711.6245775,646.6076918,667.7989827,663.454383,679.1698669,662.0832075000001,652.4394028,644.383022,645.3880594,638.2379212999999,651.1576615,659.2682285,677.6208784,685.7493444
2018-04-06,677.0414816000001,685.4931536,658.9032659,640.3801262000001,643.3701844,646.0417767000001,654.079543,638.2426206,644.4484587999999,676.9781375,705.4205651000001,622.4574944,596.1924849,613.5073845,620.8493281000001,633.2139232999999,616.7930424,665.7010882999999,651.3125704,653.0208989,613.7157218,684.4411404,741.619967,744.7839242
2018-04-07,737.4966092,685.2633893999999,642.7179071,635.9711442,628.2954864,628.2885193,637.9740763,645.5669441,653.136082,664.0523784,705.9348982999999,695.9373528,686.4214549,597.7755147,683.7680748,654.1353644,665.8390339,640.7464014,606.3076617,668.4061684999999,527.6041146000001,470.85489670000004,492.97838219999994,367.67802789999996
2018-04-08,290.7925234,357.1386041,456.68497019999995,448.67335130000004,628.7902819,659.79486,649.1377146000001,615.6533057999999,642.2185262999999,629.3520461,582.2524453999999,526.2065461,468.2478825,394.225431,376.1521751,322.7157204,320.2711835,417.16837119999997,592.5065417000001,641.6927165,660.378239,657.6601555999999,668.0729187999999,675.5924756000001
2018-04-09,652.709851,613.1110160000001,599.9469468,587.7497315,517.6126786,431.1617409,381.04465510000006,274.9857875,294.602009,285.5823075,314.0256273,352.61065560000003,344.6065695,344.5161151,344.12023189999996,351.0239077,362.0499085,378.3883398,436.16578669999996,455.79135139999994,492.408142,612.1736239,685.0622157,661.3686924
2018-04-10,656.0713327999999,658.2145247999999,658.365312,653.0448382999999,650.1293868,664.4871322,644.3423317,655.8892757,655.5203802,647.1161003999999,524.2554593,521.1424658,570.4062177000001,527.3493553000001,439.01262189999994,427.0450578,431.59508160000007,552.0958496000001,517.1964044,449.6459475,375.8243335,301.2375642,264.0647731,261.4448736
2018-04-11,334.3155577,305.4986947,305.64867710000004,327.76723219999997,318.0258668,335.07467369999995,346.92743010000004,343.6071696,401.5580289,449.4453459,474.5158006,554.4856172,716.6341792999999,628.9616279,600.697997,619.2832976,655.8892855,616.4493472999999,608.5722089,634.8780575000001,651.3934012,649.5197182,644.4995113,647.7521256
2018-04-12,649.2224221,648.2704302,671.1480575,624.4119323,616.0705526,560.4754332,575.0343665,514.702608,425.94452580000006,389.5732269,388.45130539999997,420.7084142,402.44174260000005,414.7906659,474.05764519999997,470.7393107,435.80881270000003,407.1106274,448.64983600000005,364.98291,282.5620297,224.19640130000002,203.921095,215.89260359999997
2018-04-13,235.86081459999997,235.7905273,265.7401774,518.1980428999999,585.0432747000001,576.8539855,586.4706727000001,571.0314039,569.0389637,643.0488392999999,602.3154563999999,513.5055873,501.5338183999999,527.4793216,540.685896,546.6923316000001,529.1620254,548.0920787,619.765318,722.0605956,727.8375398,755.8018292,777.6081068,792.9554984
2018-04-14,766.3310762,737.8866315,688.0507255,670.1985081,664.8615503,653.2598052999999,656.5329286,660.2740627000001,665.1543918,696.7546782000001,639.927885,503.52571919999997,516.2844144999999,535.5386727,550.4780246,534.0695787,528.7587904000001,546.5343459,731.2608333,732.6929001,721.0264006,662.7834472,700.9874921,690.398743
2018-04-15,670.675528,596.5799228,500.9385165,476.76588160000006,514.3028721,548.0566416,586.1621126,520.5158537,571.8474239,566.1033923,517.8175364,489.8510848,420.83054100000004,358.3419328,340.093518,409.8397589,421.49917800000003,430.1183262,565.9918113,515.0316339,558.5377451,551.6276211,457.54988210000005,398.0677985
2018-04-16,300.95926360000004,381.48598880000003,451.05331910000007,515.0211359,322.0777915,260.88389390000003,278.77381230000003,273.5441625,299.0444983,393.8161083,415.7529535,442.39608960000004,442.1027932,437.54969230000006,447.47913430000006,448.7554495,440.83116270000005,443.21986439999995,424.17254169999995,404.8502974,410.4649013,483.89750260000005,501.28555159999996,473.8093427
2018-04-17,477.67675710000003,492.62924749999996,506.0330034,520.5665293999999,528.0599307,457.77420660000007,464.0097296,475.8503568,471.500405,464.1581449,449.4172166999999,453.55078770000006,461.5030545,422.1385924,439.7085122,431.67434069999996,439.71537580000006,436.04745379999997,412.3076732,439.2557484,512.1024181,496.2888128000001,485.27004129999995,502.0876649
2018-04-18,520.1289708,428.92152000000004,435.3747125,416.00011739999997,400.8724405,396.9023894,376.905711,381.6469244,375.8951965,374.93064080000005,407.23803960000004,490.9642547,489.7099859,474.6473075,604.29717,565.0700604,566.0759437,561.5529619,544.6176647000001,603.4638139,591.4210024,584.3120837,601.8027169,578.6020572000001
2018-04-19,561.913048,554.5158073,549.8778427999999,560.4634687000001,556.7599954,555.4522082999999,539.1928047,542.6248095,545.5252393999999,562.2646792,567.0201563999999,493.06138780000003,454.47433459999996,597.1916259,565.4009212999999,556.6711182,448.8231217,509.48029289999994,538.6311366,529.1100673000001,526.4892875,437.39886409999997,501.1999688,556.248572
2018-04-20,570.3524543,577.5777839,502.34840949999995,544.2086389,432.37734220000004,600.062007,519.8438591,577.7054737999999,572.565105,616.0186285,652.8807573,544.5243226,495.1341848999999,457.39867310000005,414.3156918,425.7410657,417.9266696,519.7030212000001,577.2874347000001,560.0771871000001,543.8831062999999,590.4517451,612.0141093,591.9315835
2018-04-21,586.3777776000001,568.8237747000001,484.0224165,467.873954,495.09765080000005,492.54677689999994,508.7488864,468.3926216,488.8041149,511.580296,520.4475198,528.7350412999999,438.7615369,432.0478266,442.07214680000004,429.24523339999996,520.322574,524.6057822,553.8398073,614.7858183,604.1403456,595.2726669,597.0102429,560.4319230000001
2018-04-22,586.5382989,565.994918,586.4195229,551.9275041,542.2504931,486.6785152,517.4175341,492.7089097,492.53934410000005,611.1732489,677.8965019999999,658.5492849999999,574.7867255,627.9975783,613.2232343999999,642.9810835,622.6382136,608.9300134,608.5012962000001,642.6016293,638.9411181,638.6938406,640.9511978999999,646.5902576000001
2018-04-23,645.1819216,600.6894482000001,577.8305137,539.0345195,535.0287572,539.7965775,583.3476806,588.2883377999999,592.0357271,626.9436622000001,607.1880387,628.0051637,625.5462847,612.2329768999999,615.530956,626.5723397999999,619.0918752,634.4319096,609.9301166,630.9204617,607.2961421,600.8258881,637.5169352999999,657.4581792
2018-04-24,646.2856400000001,597.8252741,617.1489773,466.0893576,603.3577326000001,578.3414444,573.2977652000001,539.7828016,514.3154066000001,477.64010599999995,483.8596518,461.7897999,468.68231069999996,510.8750006,533.9997749,592.3551292999999,570.947691,588.3319482999999,578.3800004,568.3882261,612.5972527000001,627.985815,638.5073285,642.0615313999999
2018-04-25,598.6595029,562.9249603999999,530.9194251,491.16424670000004,489.1451924,491.21708370000005,499.1700518999999,492.77421780000003,533.3958391,599.8219222,617.9690969,644.4116493,651.52162,602.3158948,636.8930512000001,697.0548888,674.6511528,665.2556850999999,647.049165,624.0626532000001,599.7519776,616.2339581,655.0305695000001,641.6453687000001
2018-04-26,635.0388842,574.1185949,558.5100012999999,523.7403805,528.4683843,541.2101547999999,548.121855,537.3255626,563.803063,610.8977997999999,604.4329885,597.9048837,608.0989562999999,593.0021879,548.8090652000001,563.047046,601.4839501,567.9730463,558.7294204,572.6691946000001,504.64673200000004,460.69266289999996,635.9683485,617.4218242000001
2018-04-27,606.7953173,605.0176913,613.4316223,604.9072457000001,615.6713622000001,620.7019877,615.3994092999999,625.1596487,653.517558,660.3242888,680.4887132,671.6122345,660.2805046,646.9792946,625.4850448,613.3676964,648.2925703,615.7199819,624.7304419,623.5347161000001,602.5812038,640.257519,643.7712699,651.3086632000001
2018-04-28,638.3482533,625.6965505,604.7127623,513.4301406000001,414.480963,334.6387996,319.2153421,302.31358639999996,385.1257815,622.316808,652.6422659,577.256409,538.5666107999999,569.0854068,528.6951226,498.9416562,593.9056042000001,549.5795256,475.5463098,597.5800837,513.0063232,458.3479913,457.1103129,471.9926398
2018-04-29,442.3632929,458.84812170000004,523.3957683,516.236219,491.2374831,537.8161782999999,619.0348111000001,553.5089727000001,559.8720373,592.3300196,607.9916440000001,567.6508561,581.2940445,570.0564704,533.0655109,536.9349972,528.1706835,544.6114565,590.5344082,596.7786516,577.6722416,610.1662956,619.1340283,622.6661005
2018-04-30,550.0221961,551.2033896,488.3544477,443.4152034,443.804388,431.11235700000003,409.021578,426.8074826,458.1625157,637.3973469,650.6194351,642.5392796,574.6622982000001,599.1894133999999,622.3793822,603.2414844,585.9023254,612.7211152000001,573.0546552000001,578.4068376,597.2108036000001,593.4518536,645.1775623999999,622.7259666
2018-05-01,589.7250576,587.2138115,588.4257647000001,569.2401417,544.0198964,545.7752538999999,559.8461543999999,560.6783205,554.8768288,591.1388486000001,632.26395,626.903437,612.8397915,529.9182124,565.3739283,560.1187456,603.8353484,589.8205691000001,509.12006399999996,517.1397009,592.295842,596.3918525,628.5747082,652.2704977000001
2018-05-02,641.3128146,572.4259177,591.1288911,589.4210242,564.2399164,532.5473781999999,531.9323454,538.9666171,547.9570541,561.8695978,584.7764432,500.9993222,487.63867220000003,443.3700505,373.430523,415.7376232,468.2048139,556.5305397000001,599.5234749,612.135946,588.5497806,589.6333634,620.4914223,633.7089921
2018-05-03,599.3042036,559.5813802,495.1766023,490.0374461,457.8364823,491.3244713,501.2695456,507.45921699999997,503.82697429999996,549.961722,562.4816916,511.8482096,547.2765842,557.7801147999999,510.9486351,510.7882113,519.4737621999999,558.4014128,554.8997816000001,535.1265409,571.2912962,566.3235373,591.5882998,592.1847331
2018-05-04,603.6052102000001,563.3681092,527.2933756,536.0894376,533.7111201,517.9635252,522.836804,516.161374,525.1641308999999,563.3960939,544.6057198,545.0361164,570.3501441000001,562.8019526,419.2273707,501.23542239999995,520.464932,546.6600417999999,534.302447,474.5585525,432.3109159,433.85568770000003,623.4911639,645.0270525000001
2018-05-05,619.3336055999999,594.9157798,541.2392408,551.3254295,549.5218474999999,548.3468547,540.3943524,551.2877538,587.6329481,626.2300982,636.8825286,596.5414697000001,617.5592616,638.5324742,642.0938863,641.5342373,630.8274382000001,619.5066464,609.8147741,618.1434638,650.4272621,643.4936662,667.970417,678.9375407000001
2018-05-06,663.6587736,633.5350547999999,581.7087306,534.3510309999999,545.1397003,550.8831775,561.8527526,561.7303701000001,598.7018462999999,667.9178792,645.8550727999999,558.474651,525.6513115,571.7378003,581.6786890999999,551.8317584,569.3671360000001,590.1428321000001,600.0309631,567.3947225,642.0852687,636.3533054999999,630.3596003,583.0400695000001
2018-05-07,571.8843772999999,593.1117891,562.0201462,578.6905337999999,555.6578304999999,565.824337,560.4644196,557.3233835,584.7939061000001,608.8941007,579.6721603,581.5416797,586.9618601,568.7959281000001,508.63136510000004,491.06210030000005,487.75102310000005,527.3878443,604.4870678999999,607.590628,628.1536991,638.0182192999999,547.6655248,497.13795539999995
2018-05-08,447.24337970000005,429.02096860000006,407.6874307,366.495773,360.4869838,347.7802141,364.4692423,434.09007379999997,613.6598962,660.7463631,668.2008787000001,610.738091,600.180879,619.3939795,613.2576634999999,597.7484672999999,616.2788556,627.6083388999999,594.6890099,672.9954309,633.0654883,656.6897989,648.8477194,673.6220654
2018-05-09,678.5289177999999,599.6313964,608.9143427,613.5744086,615.9071637999999,606.4974403,607.8675089,599.781216,605.1192607999999,595.0151012,623.8737037000001,563.9852981,605.1904354,638.5865683,647.6483012,609.1642264,592.2122097,612.9611004,550.4953008,572.3112041,631.7625231000001,633.7595575,657.729346,633.8989743
2018-05-10,564.6101822,516.5098688,503.6376326,479.27189680000004,453.0831677,477.13232589999996,576.3891263999999,621.0228102000001,623.2731251,661.7638860000001,584.5069267000001,568.3113671,503.7224393999999,450.9108707,510.5853783,461.7249192,499.19513370000004,561.4322509,625.4170651000001,690.3339802999999,656.6737516,629.0552179,645.0308794,692.5151494
2018-05-11,671.5677385,612.2384405,469.6543243,419.49492599999996,355.7222945,338.781527,299.4406336,309.12572610000007,544.3795326000001,637.7278367,413.551401,410.9779115,438.89222930000005,505.9586405,495.7156498,645.1241225,598.2607598,625.5867933999999,624.1751216,651.7583057,642.4295131,659.6838356000001,597.6884842000001,532.6911809
2018-05-12,553.7963281000001,613.5796228999999,569.9981866,564.6118035000001,546.2697722,553.6592714,563.2638215,549.5027112,587.8051742,551.1753068,627.7848789,451.4378744,520.575873,431.0004723,545.2416021,526.5066557,503.4529518,465.6193114,492.9236152,644.6373932,677.7545666,584.0096722999999,561.5081075,647.4671043999999
2018-05-13,646.0527137999999,486.22730199999995,546.5656199,533.9366757,525.7151195,523.78774,483.15234180000004,531.5301627,549.8214228999999,553.2817326,550.2162077,533.0508673,490.0633393,531.2499423,437.7762326,397.7781108,370.5969239,365.6522165,330.6528536,346.21331739999994,415.21806360000005,507.4478637,506.7349529,479.56776179999997
2018-05-14,418.623905,531.3652342,464.71727689999994,523.1095841,462.0010568,427.7873159,421.30602539999995,546.6500607999999,560.5912545,543.7928831,526.3556973999999,516.9525718,527.1331673000001,538.1925977000001,591.9239008999999,584.4524707,584.5337607999999,575.5587271,552.2587963999999,576.5262062999999,573.2637091,592.1542489,599.4165684,636.0940242
2018-05-15,625.0736402000001,523.5905231,530.4166196,525.7529617,402.2911151,369.276614,339.3104991,325.8721934,338.0933468,490.4427195,530.3347673000001,444.2379978,443.76140580000003,399.3557275,384.6475391,382.097733,403.2070636,405.4486357,382.0037427,407.8425289,491.9282668000001,470.65128710000005,444.5230521000001,447.83985889999997
2018-05-16,459.9456013,354.1038914,409.4007287,350.9117965,481.0275732,479.9964971,484.6444535,482.8059916,569.051813,626.9419409,618.9083483,501.146205,492.2194692,465.8262817,438.165279,495.3148242,501.90159180000006,468.66506019999997,441.7660513,552.3720545,571.3955766,580.1595833,577.9540199,584.4795978999999
2018-05-17,540.6150844,565.7214845999999,557.8468126,559.768679,561.0645242,546.9734352,557.8067426,546.5110844999999,543.0425948,631.6691977999999,637.1063369,583.686472,583.00117,584.2710212000001,530.1812474,509.82730139999995,498.83603,488.14920839999996,525.0514476,551.6356329,550.0472248,595.118734,623.8446472,687.9371110000001
2018-05-18,597.4700085,546.8036586000001,603.2886802,592.6355727000001,575.1153465,580.1057955,568.9322517999999,577.8323872000001,583.7391115,613.3609882000001,612.1523374,555.0213236000001,549.1686715,507.888172,538.7106407000001,561.983852,528.3186268999999,515.5723294,513.1395265,485.48638930000004,533.4711394,535.5517512,471.58240660000007,502.76725489999995
2018-05-19,483.3430648,461.11107289999995,470.50680700000004,466.98018310000003,474.78144800000007,508.8641642,545.1503257,550.8806867000001,518.8171163,531.4882462,456.6204532,519.2055288,457.0738142,442.20975260000006,482.73948150000007,473.73272479999997,449.952149,451.4089829,450.6731495,449.5565931,460.55798899999996,478.50726339999994,500.7381659,506.46396439999995
2018-05-20,545.6350248,524.5236072,517.0385733,523.4211557,524.1891463000001,504.1034528,501.1301851,499.2698057,511.4227106000001,549.6011336,600.8846164,588.5623591,582.0049573,617.7783693,601.8097418,597.7292871000001,597.8144996,601.5235985,550.0657110000001,550.9935687999999,553.7407621,602.6855102000001,604.3183008,599.3934552999999
2018-05-21,667.8525852999999,656.5441028,630.6268172,614.3487454,539.5481513999999,472.2236903,414.474406,392.3725228,395.99656960000004,466.5025966,500.57396950000003,504.3606283,523.2220444,517.6307701999999,548.3747146000001,536.1472641,543.5645617,516.5546721,537.8625036000001,525.9752083999999,565.3306404,486.4307176,585.5858448,595.8732826
2018-05-22,590.1400183999999,573.9964788,537.7243852000001,542.7521191000001,521.7230986000001,533.1295853999999,544.8999589,541.965414,548.028444,579.7026341,621.1153921,617.84232,597.410651,600.9496779,590.484086,598.0813033,593.9851583,604.8917092999999,598.1897597999999,601.0517312999999,564.6843544,568.6270697000001,599.2228283,642.1113972999999
2018-05-23,618.9106864,550.2972072000001,498.4063339,505.65032750000006,499.6200163,506.3239595,506.9154067,503.89711789999996,509.0248386,545.0054647000001,525.5937058000001,537.0397337999999,618.1395054,573.1877081,585.1406954,595.7045115,588.0169731000001,587.6564212000001,572.6735226,618.2742547,596.1492408,631.3402167,617.6704793,623.0655122000001
2018-05-24,617.4917528,539.3577788,543.0505222999999,542.3215044,544.3173025,538.7320603999999,540.920284,534.9993849,534.8260745,545.2877900000001,567.6712437000001,630.5492857999999,638.508962,639.7173647999999,635.6309181,623.8376944,614.5351927999999,607.4670593,607.3770976,604.0633781,599.2753476,616.938306,617.8707789,614.7524639999999
2018-05-25,613.1922479,632.181833,593.7965649,568.9595237000001,561.836281,533.9929703,444.3666517,414.366366,438.63570210000006,482.3214007,583.4969522000001,617.0996221,626.3768719,631.4871175,640.3106533,640.7692959,618.8108397000001,644.0776211,631.5339763999999,614.4657490000001,600.6423482999999,623.4225757,583.2704869,647.1651996
2018-05-26,627.1480638999999,613.5363269999999,581.5658507,566.2976256000001,547.9884498,553.6265807999999,552.6160854,551.677584,562.8059459,626.0614747999999,659.839764,646.5129023,661.0287995,616.9787235,654.2855202000001,594.1275933,609.1710875,610.1824279,589.1426385,592.7252466,602.8123291,603.3288595,614.4607883,608.1038457000001
2018-05-27,596.0192015,601.1342179999999,553.4737989,551.5906618,553.4328097,554.9389873,553.0661064,544.2774124,563.0456072000001,591.8295228999999,637.3488553999999,651.5868073,654.1494605,625.8000501,612.3687014,621.2363813999999,616.2857859000001,617.7657331,615.7799980000001,641.7689007,611.3070161,599.3840736000001,601.1466548999999,599.3607376
2018-05-28,592.1118597999999,600.4797664,555.8526833,556.6073734,551.2614267999999,553.006322,553.8086827999999,558.1590732999999,560.4573212,593.8943668,625.0484488,530.4364683,528.075315,546.0620600999999,555.5110900000001,550.0432585,542.4726945,539.0026843999999,528.9775406,557.4121891,542.230195,557.5258062999999,557.7188887,561.7244379
2018-05-29,553.8068013999999,541.3121147,532.4087276,529.0693378999999,514.0472177,514.7413218,483.6968085,461.67703049999994,566.7067807,612.2946783,636.8756472,602.2182875,603.2497153,590.4804823,569.0114533,589.7098137,552.5550845,550.2560319,581.9904238,531.984762,478.1196174,486.1121265,514.9227629,555.1806853999999
2018-05-30,563.2178852000001,554.5049683,554.7054415,558.7977668,560.8862293,564.8181145,569.5412667,581.1248602999999,595.3406181,628.1810578,653.8557382,641.3066409,661.5105623,640.4058834,657.6203727000001,651.6001275,638.565062,627.0527647999999,571.6453280000001,626.1159428999999,548.4706886,562.1925828,507.5290183,639.2861665
2018-05-31,606.0844834,586.115257,523.7789683,536.1891433999999,531.8928359,528.5076663,503.78738139999996,515.6512997,512.9015919,530.3058683999999,532.5659378,586.0736517999999,605.9659524,600.3122472,597.0415993,615.9007879,607.4726893999999,596.4050034,580.2521166,584.5977283,571.7411817000001,556.2681607000001,557.2974026,539.9550252
2018-06-01,525.5128715,520.8819794,486.3112715,480.36916569999994,445.4611614,453.5684575,432.64485240000005,425.7259235,447.7351284,500.11788279999996,599.0012302,543.3249678999999,570.8979626,560.3739282,553.258529,578.5048866000001,547.5523628,565.1514712000001,558.2863414,557.0569914,566.5341758999999,560.6688436000001,558.7624426,557.1554022999999
2018-06-02,547.2175565,489.42871940000003,484.1906068,479.92286629999995,481.64895700000005,486.0785094,484.47297149999997,501.01813260000006,518.4370384,550.3615192000001,611.6657058999999,623.9373211,648.8889862000001,638.3885482999999,622.4819158,596.7500467,598.2127882999999,615.5580376,602.876541,658.7009917,654.5585396,647.3965795,644.1100157999999,634.814968
2018-06-03,604.4905397000001,556.7629016,563.2735957,542.7670547,535.4850871,483.80763210000003,521.4898277,502.7489451,540.343562,596.2589849,636.1146611,601.6080634,607.4790957,618.4543226,614.4255716,589.3200669,556.7663349,571.4653149000001,622.7730334,645.7285713,628.7351817000001,602.1960167999999,635.4883232000001,640.8607646
2018-06-04,583.1807723,583.0680901000001,558.5535707,576.431663,561.9709934,572.1132726,565.0844237000001,568.5632867,558.9505525000001,559.0826499,598.9035044,581.1487374,597.7655465,616.5212508999999,613.715369,610.1960195,605.5847738,605.9517475,602.893999,618.8300752,594.2265762,602.5398008,597.7422019999999,622.3636813999999
2018-06-05,608.3033008,551.1599617,552.5403446,552.2924062999999,553.2149727000001,552.7555574,543.7026743,555.8855315000001,565.0092996000001,622.76387,644.0477995,634.0884214,602.9788432999999,561.6122065000001,551.718151,578.5487423,588.699571,629.5209012,599.4204032,612.3038386,598.3670487,584.3777082,585.1841452000001,640.392622
2018-06-06,630.6888267,594.3275599,591.4964296,578.0090076,558.0106872,566.3515762999999,561.2959589,555.0142399,603.0136086,604.0644322,602.0786870000001,535.6638641,520.2265483,512.5734858,440.12816669999995,422.7329322,447.8069153,432.1474256,420.06278939999993,582.8464736000001,559.3647818,568.9937603999999,586.1906805,607.7750052
2018-06-07,612.4637984,554.3075135,537.0147415,541.0059194,547.6382378999999,557.6213835,567.1094212,516.2263069,531.4417848,574.5894845,597.7209365,446.3047153,456.6146231000001,457.86763039999994,554.2461502,566.1326353,503.66471540000003,601.1500876,595.8536162,552.5037628,592.5735703,580.9203031000001,588.245799,619.4210106
2018-06-08,615.2500971,577.3357285,580.4891715,459.7571079,474.0151373,433.55439169999994,381.78718639999994,379.12815739999996,438.11539050000005,559.1839913,623.0183512,612.7704097999999,583.6821954,598.9202666,522.9792407,523.1551023,548.6594610000001,558.9843449,579.1150954,600.2348755,583.7157649000001,582.8450224,583.1555356,619.6626196000001
2018-06-09,591.0993652000001,601.7054829,568.2180642000001,476.33547769999996,547.9905309,552.203444,560.1210081,403.3917159,379.8484567,452.1107,525.3300661000001,491.00671289999997,500.6358765,531.9286913999999,481.6059732,469.8814498,482.6474021000001,484.1294331,477.7759966,464.5969442,446.9090074,438.3137403,472.4511437,556.1420961
2018-06-10,537.9929697000001,483.58334529999996,402.7002163,381.8396963,375.42491889999997,366.9605883,360.1221132,356.87304,360.361262,385.4967664,409.80332389999995,380.4497976,385.82250719999996,389.5230727,464.4827298,466.82226030000004,433.54024910000004,523.2575658,508.2026002,566.3769654,497.22718169999996,518.1079752,526.4362219999999,518.2042463
2018-06-11,547.5331127999999,490.818042,471.52070360000005,441.5702778,413.4676832,366.83421069999997,348.08637589999995,339.5674977,363.364292,418.99246810000005,455.86689110000003,442.93082549999997,456.08522259999995,494.2520423,469.5226891,475.12123660000003,502.2828897,455.67956749999996,454.31577080000005,502.28062980000004,495.08196610000005,504.9840642,524.1732707,525.6397587
2018-06-12,509.79088279999996,528.7495706999999,516.3555308,513.8487291,500.1311062,501.35094389999995,507.2456453,508.0133669,514.0101119,511.42489789999996,542.3307824,524.8794442,540.7662082,523.1949217,552.3649508999999,522.5516813,513.6098047,568.8079084,575.4170215,609.4330353999999,592.6183221,582.0196742,586.9543237,588.1228692000001
2018-06-13,586.2992442999999,538.8776359,547.8139532,515.4849105000001,507.2614945,511.36116389999995,510.9355897,503.9729103,511.45264929999996,524.7674038,523.3760308,531.4890918000001,553.5894115,517.9750276000001,520.7197985,544.5821699,526.3420926,534.0337091,543.0444625,551.9307657,550.3441856000001,534.9728227,560.6993689,552.7668664
2018-06-14,546.4773537000001,542.2025118,536.4040992,510.0320937,508.2639677,520.1538643,505.69739649999997,509.3814365,505.9366015,528.1791139,583.3782057999999,566.1460815,569.5484936,555.5369736,565.7715705,549.2459201,537.0263432,541.7601541,555.6839147999999,563.9816354,564.6836547,555.4214981,569.2998065,567.3329291
2018-06-15,560.9858307,532.586779,528.5537713,511.1876044,508.6344131,509.37223610000007,516.7326989000001,514.8093813999999,555.8842298,557.2264357999999,571.3127005,579.9000825,567.8912172,568.0095004,567.9763627,568.2891347,561.7618846,562.2957597,565.9007436,570.2815879999999,565.6424455,550.7475937999999,556.9287998,558.2208792
2018-06-16,544.7578847,511.5163409,505.26038,487.451372,488.28543449999995,497.82494060000005,492.1384092,496.21816770000004,499.02051460000007,519.0501441,565.1966221,548.4306997,574.2210309,548.3857472999999,563.7783084,551.2075694,551.6404907000001,555.429343,596.2901742,585.4613495,584.9330722999999,628.204725,672.1178673,673.092727
